pair	upper_genome	lower_genome	upper_chr	upper_start	upper_end	upper_len	lower_chr	lower_start	lower_end	lower_len	strand	aln_len	identity	mapq	sv_type	sv_confidence	sv_description
0	seal	walrus	chr11_X	98589382	98626155	136838675	HiC_scaffold_11	39767047	39802756	133231135	-	37090	0.92950	60	SYN		
0	seal	walrus	chr11_X	14881346	14918169	136838675	HiC_scaffold_11	82247353	82283884	133231135	+	37016	0.95723	60	INV	1.0	INV: chr11_X→HiC_scaffold_11, 295 blocks, coord_span=47,338,556bp, strand=+
0	seal	walrus	chr4	119152364	119189153	194885503	HiC_scaffold_4	76524738	76560931	195332734	-	37016	0.94030	60	SYN		
0	seal	walrus	chr4	114404509	114438712	194885503	HiC_scaffold_4	81296076	81331146	195332734	-	36973	0.84821	60	SYN		
0	seal	walrus	chr4	80286279	80319628	194885503	HiC_scaffold_4	114472275	114508843	195332734	-	36872	0.86624	60	DEL	1.0	DEL: chr4→HiC_scaffold_4, gap size 2,963,560bp at 80,319,628
0	seal	walrus	chr11_X	110524744	110560601	136838675	HiC_scaffold_11	27531166	27566580	133231135	-	36861	0.90871	60	SYN		
0	seal	walrus	chr9	45817552	45845243	148077548	HiC_scaffold_9	59329908	59365814	162726345	+	36828	0.70178	60	SYN		
0	seal	walrus	chr13	64677335	64713728	107648809	HiC_scaffold_13	43947112	43983611	124104227	-	36786	0.94941	60	SYN		
0	seal	walrus	chr4	70884250	70920153	194885503	HiC_scaffold_4	123766646	123803094	195332734	-	36765	0.93812	60	SYN		
0	seal	walrus	chr5	46917889	46947386	189809382	HiC_scaffold_5	47666748	47700390	194900523	+	36709	0.69901	60	SYN		
0	seal	walrus	chr3	81605133	81640611	205388059	HiC_scaffold_2	160267307	160303221	241959550	-	36690	0.92186	60	SYN		
0	seal	walrus	chr11_X	42144393	42180878	136838675	HiC_scaffold_11	109165822	109202013	133231135	+	36685	0.95739	60	INV	1.0	INV: chr11_X→HiC_scaffold_11, 295 blocks, coord_span=47,338,556bp, strand=+
0	seal	walrus	chr4	110622831	110659080	194885503	HiC_scaffold_4	85092005	85128230	195332734	-	36657	0.95330	60	SYN		
0	seal	walrus	chr2	81897138	81933386	212544305	HiC_scaffold_1	82458251	82494490	255833283	+	36654	0.94939	60	SYN		
0	seal	walrus	chr9	96691612	96727570	148077548	HiC_scaffold_9	110680990	110717179	162726345	+	36645	0.93655	60	SYN		
0	seal	walrus	chr1	91051203	91085445	217707538	HiC_scaffold_3	131706541	131741787	229927018	-	36526	0.87581	60	SYN		
0	seal	walrus	chr11_X	87491358	87527169	136838675	HiC_scaffold_11	51364061	51400221	133231135	-	36398	0.95063	60	SYN		
0	seal	walrus	chr1	30749829	30784597	217707538	HiC_scaffold_3	192448087	192483722	229927018	-	36363	0.90768	60	SYN		
0	seal	walrus	chr11_X	6538476	6562718	136838675	HiC_scaffold_11	79538868	79574776	133231135	-	36348	0.63299	60	SYN		
0	seal	walrus	chr13	40873539	40908895	107648809	HiC_scaffold_13	68004574	68040261	124104227	-	36332	0.92946	60	SYN		
0	seal	walrus	chr11_X	29578848	29607500	136838675	HiC_scaffold_11	96509220	96544672	133231135	+	36296	0.74347	60	INV	1.0	INV: chr11_X→HiC_scaffold_11, 295 blocks, coord_span=47,338,556bp, strand=+
0	seal	walrus	chr11_X	28791804	28826549	136838675	HiC_scaffold_11	95698788	95734969	133231135	+	36259	0.92647	60	INV	1.0	INV: chr11_X→HiC_scaffold_11, 295 blocks, coord_span=47,338,556bp, strand=+
0	seal	walrus	chr1	49325435	49359861	217707538	HiC_scaffold_3	173752676	173788365	229927018	-	36249	0.90593	60	SYN		
0	seal	walrus	chr11_X	131532405	131567961	136838675	HiC_scaffold_11	5044435	5080036	133231135	-	36226	0.93963	60	INS	0.8827	INS: chr11_X→HiC_scaffold_11, gap size 1,608,919bp at 131,148,696
0	seal	walrus	chr3	62679226	62712862	205388059	HiC_scaffold_2	179168401	179204395	241959550	-	36224	0.89383	60	SYN		
0	seal	walrus	chr2	70097276	70133101	212544305	HiC_scaffold_1	70595467	70631160	255833283	+	36219	0.94461	60	SYN		
0	seal	walrus	chr6	19917092	19952811	183866734	HiC_scaffold_7	144764531	144800508	164900479	-	36190	0.95314	60	SYN		
0	seal	walrus	chr2	85332298	85368259	212544305	HiC_scaffold_1	85882859	85918735	255833283	+	36142	0.96041	60	SYN		
0	seal	walrus	chr11_X	136658945	136694364	136838675	HiC_scaffold_11	76279	111827	133231135	-	36112	0.94005	60	SYN		
0	seal	walrus	chr5	130327584	130363514	189809382	HiC_scaffold_5	134629580	134658308	194900523	+	36091	0.76914	60	SYN		
0	seal	walrus	chr5	159284866	159320138	189809382	HiC_scaffold_5	163632349	163667692	194900523	+	36079	0.93040	60	SYN		
0	seal	walrus	chr2	48572560	48608060	212544305	HiC_scaffold_1	49008946	49043374	255833283	+	36068	0.91283	60	SYN		
0	seal	walrus	chr1	210414335	210450008	217707538	HiC_scaffold_3	9431444	9467089	229927018	-	36067	0.94599	60	INS	0.8331	INS: chr1→HiC_scaffold_3, gap size 1,443,580bp at 208,988,137
0	seal	walrus	chr2	34712338	34747600	212544305	HiC_scaffold_1	35098576	35134017	255833283	+	36063	0.93461	60	SYN		
0	seal	walrus	chr11_X	48690467	48726087	136838675	HiC_scaffold_11	115878725	115914176	133231135	+	36055	0.94716	60	INV	1.0	INV: chr11_X→HiC_scaffold_11, 295 blocks, coord_span=47,338,556bp, strand=+
0	seal	walrus	chr2	117464590	117500415	212544305	HiC_scaffold_1	118328354	118364155	255833283	+	36020	0.95777	60	SYN		
0	seal	walrus	chr14	19266568	19294743	94996587	HiC_scaffold_15	19789254	19825043	101842037	+	36006	0.75262	60	SYN		
0	seal	walrus	chr13	72678036	72713642	107648809	HiC_scaffold_13	35909078	35944835	124104227	-	36003	0.96231	60	SYN		
0	seal	walrus	chr16	34962998	34991460	62635423	HiC_scaffold_16	36135225	36170394	70609125	-	35964	0.74580	60	SYN		
0	seal	walrus	chr5	108790412	108825681	189809382	HiC_scaffold_5	113018353	113053990	194900523	+	35958	0.94352	60	SYN		
0	seal	walrus	chr1	172490659	172525915	217707538	HiC_scaffold_3	47701744	47735251	229927018	-	35883	0.89117	60	SYN		
0	seal	walrus	chr8	115338338	115365726	149036999	HiC_scaffold_8	34369449	34402355	164568501	-	35882	0.66103	60	SYN		
0	seal	walrus	chr1	103840092	103867845	217707538	HiC_scaffold_3	118867280	118902400	229927018	-	35789	0.73654	60	SYN		
0	seal	walrus	chr11_X	38183910	38218963	136838675	HiC_scaffold_11	105161138	105190799	133231135	+	35724	0.78824	60	INV	1.0	INV: chr11_X→HiC_scaffold_11, 295 blocks, coord_span=47,338,556bp, strand=+
0	seal	walrus	chr13	71938909	71974006	107648809	HiC_scaffold_13	36635776	36669838	124104227	-	35711	0.90958	60	SYN		
0	seal	walrus	chr6	14373780	14409207	183866734	HiC_scaffold_7	150362107	150397293	164900479	-	35642	0.95138	60	SYN		
0	seal	walrus	chr4	138584139	138619623	194885503	HiC_scaffold_4	56947407	56982823	195332734	-	35630	0.96500	60	SYN		
0	seal	walrus	chr10	17253681	17288083	139808248	HiC_scaffold_10	18096339	18131317	146617287	+	35626	0.91941	60	SYN		
0	seal	walrus	chr2	86628100	86662447	212544305	HiC_scaffold_1	87187633	87222053	255833283	+	35593	0.90523	60	SYN		
0	seal	walrus	chr1	9886585	9921217	217707538	HiC_scaffold_3	213021659	213056599	229927018	-	35570	0.92280	60	SYN		
0	seal	walrus	chr11_X	104320006	104354418	136838675	HiC_scaffold_11	33823129	33857374	133231135	-	35524	0.90558	60	SYN		
0	seal	walrus	chr14	27992113	28027362	94996587	HiC_scaffold_15	28667359	28701933	101842037	+	35520	0.93570	60	SYN		
0	seal	walrus	chr8	53059019	53094271	149036999	HiC_scaffold_8	98284938	98319699	164568501	-	35488	0.94826	60	SYN		
0	seal	walrus	chr8	71897612	71932835	149036999	HiC_scaffold_8	79101505	79136577	164568501	-	35473	0.95571	60	SYN		
0	seal	walrus	chr13	72486174	72514142	107648809	HiC_scaffold_13	36109208	36144093	124104227	-	35446	0.75024	60	SYN		
0	seal	walrus	chr13	73608069	73642657	107648809	HiC_scaffold_13	35001897	35036969	124104227	-	35420	0.94063	60	SYN		
0	seal	walrus	chr11_X	10960876	10995837	136838675	HiC_scaffold_11	75122070	75157182	133231135	-	35407	0.95292	60	SYN		
0	seal	walrus	chr5	38938654	38973266	189809382	HiC_scaffold_5	39580356	39614850	194900523	+	35376	0.92698	60	SYN		
0	seal	walrus	chr11_X	10633710	10668888	136838675	HiC_scaffold_11	75441662	75476354	133231135	-	35343	0.94791	60	SYN		
0	seal	walrus	chr11_X	52481949	52516878	136838675	HiC_scaffold_11	119712101	119746776	133231135	+	35322	0.94092	60	INV	1.0	INV: chr11_X→HiC_scaffold_11, 295 blocks, coord_span=47,338,556bp, strand=+
0	seal	walrus	chr8	71833261	71868210	149036999	HiC_scaffold_8	79173082	79208176	164568501	-	35320	0.95566	60	SYN		
0	seal	walrus	chr6	88756516	88791639	183866734	HiC_scaffold_7	74486212	74521015	164900479	-	35306	0.95477	60	SYN		
0	seal	walrus	chr6	59123026	59157757	183866734	HiC_scaffold_7	105028010	105062422	164900479	-	35293	0.93492	60	SYN		
0	seal	walrus	chr14	29687785	29722928	94996587	HiC_scaffold_15	30431185	30465971	101842037	+	35264	0.95605	60	SYN		
0	seal	walrus	chr1	10338825	10373635	217707538	HiC_scaffold_3	212560696	212595710	229927018	-	35258	0.94733	60	SYN		
0	seal	walrus	chr11_X	87562660	87597745	136838675	HiC_scaffold_11	51293207	51327660	133231135	-	35235	0.94835	60	SYN		
0	seal	walrus	chr12	41458010	41492864	112221121	HiC_scaffold_14	42603179	42637753	116415308	+	35214	0.94721	60	SYN		
0	seal	walrus	chr9	108178554	108213515	148077548	HiC_scaffold_9	122275457	122308724	162726345	+	35196	0.90740	60	SYN		
0	seal	walrus	chr5	66524308	66557909	189809382	HiC_scaffold_5	67626217	67661132	194900523	+	35166	0.91597	60	SYN		
0	seal	walrus	chr1	102636848	102664435	217707538	HiC_scaffold_3	120081321	120115670	229927018	-	35161	0.73818	60	SYN		
0	seal	walrus	chr11_X	118984970	119014061	136838675	HiC_scaffold_11	19034496	19068994	133231135	-	35156	0.78553	60	SYN		
0	seal	walrus	chr1	44867334	44902082	217707538	HiC_scaffold_3	178274700	178308901	229927018	-	35091	0.93525	60	SYN		
0	seal	walrus	chr14	31191715	31223502	94996587	HiC_scaffold_15	31982615	32017191	101842037	+	35082	0.86628	60	SYN		
0	seal	walrus	chr4	104830336	104864527	194885503	HiC_scaffold_4	91037134	91071929	195332734	-	35041	0.93565	60	SYN		
0	seal	walrus	chr7	43121125	43155065	157322065	HiC_scaffold_1	211194345	211222094	255833283	-	35030	0.73271	60	FUSION	1.0	FUSION: chr7 switches HiC_scaffold_1→HiC_scaffold_12 at 91,723,754; support=260+272 blocks, aln_sum=10,159,583bp, partner_ratio=1.000
0	seal	walrus	chr5	166357614	166392374	189809382	HiC_scaffold_5	170872906	170907567	194900523	+	35013	0.95822	60	SYN		
0	seal	walrus	chr9	8505214	8540043	148077548	HiC_scaffold_9	20556795	20591358	162726345	+	35010	0.94939	60	SYN		
0	seal	walrus	chr2	131562366	131597125	212544305	HiC_scaffold_1	132639909	132674627	255833283	+	34986	0.95553	60	SYN		
0	seal	walrus	chr13	11907899	11935633	107648809	HiC_scaffold_13	99605003	99639536	124104227	-	34985	0.75312	60	SYN		
0	seal	walrus	chr9	55185589	55219747	148077548	HiC_scaffold_9	68781733	68812565	162726345	+	34979	0.83359	60	SYN		
0	seal	walrus	chr5	69011628	69046056	189809382	HiC_scaffold_5	70137829	70172291	194900523	+	34955	0.94782	60	SYN		
0	seal	walrus	chr9	67285929	67312738	148077548	HiC_scaffold_9	81064659	81099125	162726345	+	34942	0.73244	60	SYN		
0	seal	walrus	chr4	69632702	69667423	194885503	HiC_scaffold_4	125014307	125048549	195332734	-	34916	0.94547	60	SYN		
0	seal	walrus	chr8	11298797	11333255	149036999	HiC_scaffold_8	138603765	138638370	164568501	-	34914	0.94572	60	SYN		
0	seal	walrus	chr5	177168616	177195646	189809382	HiC_scaffold_5	181852246	181886577	194900523	+	34890	0.73448	60	SYN		
0	seal	walrus	chr7	107912223	107946729	157322065	HiC_scaffold_12	49965882	49993132	126030552	-	34889	0.74493	60	FUSION	1.0	FUSION: chr7 switches HiC_scaffold_1→HiC_scaffold_12 at 91,723,754; support=260+272 blocks, aln_sum=10,159,583bp, partner_ratio=1.000
0	seal	walrus	chr1	11435353	11468980	217707538	HiC_scaffold_3	211465629	211498320	229927018	-	34884	0.86968	60	SYN		
0	seal	walrus	chr10	60215100	60248742	139808248	HiC_scaffold_10	61804574	61838734	146617287	+	34883	0.91841	60	SYN		
0	seal	walrus	chr6	91095542	91123106	183866734	HiC_scaffold_7	72102654	72136456	164900479	-	34823	0.73500	60	SYN		
0	seal	walrus	chr2	68176911	68211502	212544305	HiC_scaffold_1	68727719	68762065	255833283	+	34778	0.95555	60	SYN		
0	seal	walrus	chr2	37047277	37074369	212544305	HiC_scaffold_1	37422360	37456564	255833283	+	34705	0.74064	60	SYN		
0	seal	walrus	chr14	34124042	34158096	94996587	HiC_scaffold_15	35031527	35064192	101842037	+	34687	0.89653	60	SYN		
0	seal	walrus	chr8	79810049	79844331	149036999	HiC_scaffold_8	70719887	70754085	164568501	-	34667	0.94545	60	SYN		
0	seal	walrus	chr6	146900606	146935142	183866734	HiC_scaffold_12	74125235	74158311	126030552	+	34640	0.92283	60	SYN		
0	seal	walrus	chr11_X	116400388	116433779	136838675	HiC_scaffold_11	21625599	21659913	133231135	-	34601	0.93546	60	SYN		
0	seal	walrus	chr7	64845804	64879742	157322065	HiC_scaffold_1	188829708	188864107	255833283	-	34574	0.95387	60	FUSION	1.0	FUSION: chr7 switches HiC_scaffold_1→HiC_scaffold_12 at 91,723,754; support=260+272 blocks, aln_sum=10,159,583bp, partner_ratio=1.000
0	seal	walrus	chr16	34541841	34568663	62635423	HiC_scaffold_16	36581378	36615404	70609125	-	34528	0.73865	60	SYN		
0	seal	walrus	chr11_X	100574664	100608189	136838675	HiC_scaffold_11	37787504	37821368	133231135	-	34475	0.92571	60	SYN		
0	seal	walrus	chr11_X	32704526	32738860	136838675	HiC_scaffold_11	99636537	99670437	133231135	+	34472	0.95414	60	INV	1.0	INV: chr11_X→HiC_scaffold_11, 295 blocks, coord_span=47,338,556bp, strand=+
0	seal	walrus	chr11_X	116719081	116753399	136838675	HiC_scaffold_11	21321054	21355219	133231135	-	34440	0.96222	60	SYN		
0	seal	walrus	chr12	64494554	64528380	112221121	HiC_scaffold_14	66436260	66465690	116415308	+	34427	0.81099	60	SYN		
0	seal	walrus	chr1	181001139	181035442	217707538	HiC_scaffold_3	39124993	39151255	229927018	-	34410	0.73810	60	SYN		
0	seal	walrus	chr10	36997807	37031784	139808248	HiC_scaffold_10	38302555	38336642	146617287	+	34383	0.94864	60	SYN		
0	seal	walrus	chr4	61511674	61545479	194885503	HiC_scaffold_4	133232660	133264516	195332734	-	34363	0.88034	60	SYN		
0	seal	walrus	chr2	38491812	38525389	212544305	HiC_scaffold_1	38863987	38891054	255833283	+	34344	0.74464	60	SYN		
0	seal	walrus	chr3	159780249	159806466	205388059	HiC_scaffold_2	81709273	81743126	241959550	-	34338	0.72613	60	SYN		
0	seal	walrus	chr9	43525444	43559411	148077548	HiC_scaffold_9	57000223	57033489	162726345	+	34334	0.93359	60	SYN		
0	seal	walrus	chr10	43001322	43035433	139808248	HiC_scaffold_10	44454837	44488469	146617287	+	34315	0.94486	60	SYN		
0	seal	walrus	chr10	88926591	88960745	139808248	HiC_scaffold_10	79816494	79849923	146617287	-	34313	0.94305	60	INV	1.0	INV: chr10→HiC_scaffold_10, 35 blocks, coord_span=9,275,672bp, strand=-
0	seal	walrus	chr10	107752950	107786527	139808248	HiC_scaffold_10	108817887	108850924	146617287	+	34297	0.91294	60	SYN		
0	seal	walrus	chr10	59836627	59870726	139808248	HiC_scaffold_10	61421919	61455515	146617287	+	34248	0.95503	60	SYN		
0	seal	walrus	chr12	21359426	21393110	112221121	HiC_scaffold_14	21977419	22010514	116415308	+	34242	0.92255	60	SYN		
0	seal	walrus	chr1	186173280	186207124	217707538	HiC_scaffold_3	33876988	33910583	229927018	-	34233	0.93813	60	SYN		
0	seal	walrus	chr2	41864781	41898393	212544305	HiC_scaffold_1	42249329	42283127	255833283	+	34220	0.93413	60	INS	0.9362	INS: chr2→HiC_scaffold_1, gap size 1,787,456bp at 40,097,902
0	seal	walrus	chr12	63144010	63177352	112221121	HiC_scaffold_14	65086312	65120291	116415308	+	34210	0.94139	60	SYN		
0	seal	walrus	chr5	122863199	122897003	189809382	HiC_scaffold_5	127123286	127156644	194900523	+	34203	0.93644	60	SYN		
0	seal	walrus	chr10	99019432	99052797	139808248	HiC_scaffold_10	99935858	99963216	146617287	+	34186	0.75244	60	SYN		
0	seal	walrus	chr3	114671496	114704831	205388059	HiC_scaffold_2	127256882	127290199	241959550	-	34156	0.91996	60	SYN		
0	seal	walrus	chr4	65773671	65807264	194885503	HiC_scaffold_4	128970492	129003299	195332734	-	34140	0.91497	60	SYN		
0	seal	walrus	chr2	37728453	37761840	212544305	HiC_scaffold_1	38114062	38141813	255833283	+	33996	0.77515	60	SYN		
0	seal	walrus	chr1	84857498	84891279	217707538	HiC_scaffold_3	137990723	138024399	229927018	-	33987	0.95566	60	SYN		
0	seal	walrus	chr8	48214153	48239379	149036999	HiC_scaffold_8	103226968	103259986	164568501	-	33969	0.69460	60	INS	0.7977	INS: chr8→HiC_scaffold_8, gap size 1,325,560bp at 46,925,862
0	seal	walrus	chr8	90240317	90273975	149036999	HiC_scaffold_8	60191887	60225065	164568501	-	33932	0.94256	60	SYN		
0	seal	walrus	chr10	60494333	60527792	139808248	HiC_scaffold_10	62086995	62120706	146617287	+	33909	0.95155	60	SYN		
0	seal	walrus	chr11_X	9906711	9940449	136838675	HiC_scaffold_11	76152505	76185363	133231135	-	33893	0.93420	60	SYN		
0	seal	walrus	chr8	49840497	49871321	149036999	HiC_scaffold_8	101518687	101551926	164568501	-	33887	0.86608	60	SYN		
0	seal	walrus	chr5	166877383	166910007	189809382	HiC_scaffold_5	171421423	171454930	194900523	+	33872	0.92392	60	SYN		
0	seal	walrus	chr3	125859409	125893116	205388059	HiC_scaffold_2	116031521	116064718	241959550	-	33869	0.95270	60	INS	0.8975	INS: chr3→HiC_scaffold_2, gap size 1,658,309bp at 125,893,116
0	seal	walrus	chr10	54749521	54775244	139808248	HiC_scaffold_10	56336780	56369141	146617287	+	33861	0.69354	60	SYN		
0	seal	walrus	chr1	94317258	94350473	217707538	HiC_scaffold_3	128444798	128477949	229927018	-	33840	0.93233	60	SYN		
0	seal	walrus	chr12	92510515	92543314	112221121	HiC_scaffold_14	95662856	95696530	116415308	+	33835	0.93631	60	INS	0.9259	INS: chr12→HiC_scaffold_14, gap size 1,752,919bp at 92,543,314
0	seal	walrus	chr8	108552979	108582301	149036999	HiC_scaffold_8	41560376	41593936	164568501	-	33826	0.83400	60	SYN		
0	seal	walrus	chr4	65056532	65089579	194885503	HiC_scaffold_4	129694590	129727967	195332734	-	33800	0.93817	60	SYN		
0	seal	walrus	chr9	67000872	67034413	148077548	HiC_scaffold_9	80785729	80818588	162726345	+	33783	0.93810	60	SYN		
0	seal	walrus	chr4	10642172	10675456	194885503	HiC_scaffold_4	184409326	184442830	195332734	-	33731	0.94764	60	SYN		
0	seal	walrus	chr11_X	108783610	108816882	136838675	HiC_scaffold_11	29285022	29317655	133231135	-	33708	0.93183	60	SYN		
0	seal	walrus	chr16	31375666	31409199	62635423	HiC_scaffold_16	39752581	39785713	70609125	-	33674	0.95177	60	SYN		
0	seal	walrus	chr9	111698330	111730845	148077548	HiC_scaffold_9	125823570	125857005	162726345	+	33669	0.93148	60	SYN		
0	seal	walrus	chr9	48538816	48572233	148077548	HiC_scaffold_9	62199632	62232984	162726345	+	33636	0.96373	60	SYN		
0	seal	walrus	chr11_X	49303207	49336405	136838675	HiC_scaffold_11	116529862	116555405	133231135	+	33573	0.73094	60	INV	1.0	INV: chr11_X→HiC_scaffold_11, 295 blocks, coord_span=47,338,556bp, strand=+
0	seal	walrus	chr11_X	68838199	68871321	136838675	HiC_scaffold_11	69879021	69905782	133231135	-	33534	0.76364	60	SYN		
0	seal	walrus	chr11_X	130940653	130973192	136838675	HiC_scaffold_11	6861619	6894728	133231135	-	33523	0.93115	60	SYN		
0	seal	walrus	chr14	19612245	19645628	94996587	HiC_scaffold_15	20154087	20187400	101842037	+	33518	0.96497	60	SYN		
0	seal	walrus	chr4	110993269	111026147	194885503	HiC_scaffold_4	84710863	84743930	195332734	-	33484	0.93934	60	SYN		
0	seal	walrus	chr10	47543630	47576730	139808248	HiC_scaffold_10	49130126	49157247	146617287	+	33435	0.77556	60	SYN		
0	seal	walrus	chr11_X	95949038	95982253	136838675	HiC_scaffold_11	42417135	42449515	133231135	-	33418	0.93806	60	SYN		
0	seal	walrus	chr2	111341678	111374672	212544305	HiC_scaffold_1	112053669	112085478	255833283	+	33413	0.91476	60	SYN		
0	seal	walrus	chr5	170552932	170585956	189809382	HiC_scaffold_5	175118079	175150075	194900523	+	33403	0.91444	60	SYN		
0	seal	walrus	chr13	21534012	21559304	107648809	HiC_scaffold_13	87301262	87333608	124104227	-	33387	0.70141	60	INS	0.7939	INS: chr13→HiC_scaffold_13, gap size 1,312,864bp at 20,223,333
0	seal	walrus	chr1	167353583	167386619	217707538	HiC_scaffold_3	52893536	52926442	229927018	-	33353	0.95500	60	SYN		
0	seal	walrus	chr10	120088096	120121246	139808248	HiC_scaffold_10	121403517	121436011	146617287	+	33350	0.93829	60	SYN		
0	seal	walrus	chr5	39000725	39033918	189809382	HiC_scaffold_5	39643711	39676019	194900523	+	33350	0.93481	60	SYN		
0	seal	walrus	chr1	94203088	94236270	217707538	HiC_scaffold_3	128559501	128592174	229927018	-	33321	0.95201	60	SYN		
0	seal	walrus	chr14	50002211	50035181	94996587	HiC_scaffold_15	51136072	51169186	101842037	+	33315	0.95777	60	SYN		
0	seal	walrus	chr2	191256994	191288178	212544305	HiC_scaffold_6	147380709	147413637	169845636	+	33313	0.89404	60	SYN		
0	seal	walrus	chr7	39669791	39702410	157322065	HiC_scaffold_1	214713633	214746712	255833283	-	33280	0.94384	60	FUSION	1.0	FUSION: chr7 switches HiC_scaffold_1→HiC_scaffold_12 at 91,723,754; support=260+272 blocks, aln_sum=10,159,583bp, partner_ratio=1.000
0	seal	walrus	chr11_X	78249842	78282311	136838675	HiC_scaffold_11	60414975	60447924	133231135	-	33280	0.94059	60	SYN		
