adjacent_pair	preset	pair_label	pair	upperGenome	lowerGenome	upper	upperStart	upperEnd	upperLen	lower	lowerStart	lowerEnd	lowerLen	strand	alnLen	identity	mapq	upper_block_rank	lower_block_rank	chr_pair_block_count	chr_pair_aln_sum	source_block_index_after_filters	reason
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	144735036	144738181	255833283	chr10	4573669	4577009	124744387	+	3364	0.891800	17	3	7	27	107814	80007	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_9	3544336	3546361	162726345	chr10	6781552	6783574	124744387	+	2031	0.950760	60	2	10	9	28408	80009	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	144770600	144773167	255833283	chr10	3936846	3939383	124744387	-	2576	0.945650	60	3	7	27	107814	80012	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	3738016	3740011	241959550	chr10	4791423	4793417	124744387	+	2003	0.947080	24	3	5	41	163842	80014	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	10631312	10634820	241959550	chr10	1973270	1976928	124744387	+	3696	0.903410	60	3	5	41	163842	80019	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	3738016	3740011	241959550	chr10	1526597	1528590	124744387	+	2003	0.947080	26	3	5	41	163842	80021	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	3738016	3740011	241959550	chr10	4392036	4394030	124744387	-	2003	0.947080	23	3	5	41	163842	80023	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	3738016	3740011	241959550	chr10	6147194	6149185	124744387	-	2003	0.946580	22	3	5	41	163842	80024	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_3	61073468	61076385	229927018	chr10	7048302	7051230	124744387	-	2929	0.956640	8	3	8	21	55363	80027	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	3740278	3746794	241959550	chr10	1528868	1535876	124744387	+	7047	0.883920	24	3	5	41	163842	80028	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_15	32310572	32313375	101842037	chr10	3559162	3561965	124744387	-	2808	0.952640	3	4	11	6	20341	80033	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_9	12082530	12084561	162726345	chr10	2201911	2203946	124744387	+	2038	0.953390	3	2	10	9	28408	80035	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	171931492	171933613	255833283	chr10	30990098	30992216	124744387	+	2138	0.946680	60	3	7	27	107814	80039	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	144664178	144667030	255833283	chr10	1155001	1157895	124744387	+	2904	0.940430	39	3	7	27	107814	80040	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	105317	107563	255833283	chr10	3930866	3933115	124744387	-	2258	0.949510	38	3	7	27	107814	80042	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	161370855	161373336	255833283	chr10	1648900	1651382	124744387	+	2493	0.952270	3	3	7	27	107814	80045	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	144649400	144651980	255833283	chr10	1249142	1251702	124744387	-	2588	0.944740	60	3	7	27	107814	80050	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	3706942	3709964	241959550	chr10	6749494	6752735	124744387	+	3248	0.886080	24	3	5	41	163842	80053	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	3710710	3713826	241959550	chr10	6753483	6756580	124744387	+	3119	0.942930	13	3	5	41	163842	80055	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	3710710	3713826	241959550	chr10	6174179	6177278	124744387	-	3119	0.943250	13	3	5	41	163842	80056	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	3741445	3744374	241959550	chr10	2807138	2810073	124744387	-	2975	0.936810	16	3	5	41	163842	80060	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	161494314	161496285	255833283	chr10	1303302	1305343	124744387	+	2047	0.934050	3	3	7	27	107814	80064	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	161492096	161494073	255833283	chr10	1301094	1303066	124744387	+	1979	0.955030	3	3	7	27	107814	80070	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_10	83617744	83620917	146617287	chr10	2789101	2792276	124744387	+	3177	0.954040	12	4	12	5	14729	80071	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_9	12076558	12080730	162726345	chr10	2196057	2200126	124744387	+	4178	0.931790	3	2	10	9	28408	80078	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	3702513	3704536	241959550	chr10	6224874	6226890	124744387	+	2023	0.952550	28	3	5	41	163842	80081	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	3711814	3713826	241959550	chr10	2845393	2847397	124744387	-	2013	0.947340	15	3	5	41	163842	80084	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	3710710	3713826	241959550	chr10	1498701	1501799	124744387	+	3119	0.941010	24	3	5	41	163842	80087	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	3711296	3713845	241959550	chr10	4418809	4421343	124744387	-	2551	0.944340	22	3	5	41	163842	80088	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	144774214	144776904	255833283	chr10	3933113	3935798	124744387	-	2691	0.947230	60	3	7	27	107814	80091	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	61287	75595	169845636	chr11	53976	68030	115253568	+	14332	0.946130	60	11	2	12	63081	83256	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	50293	60217	169845636	chr11	42987	52922	115253568	+	10199	0.918230	60	11	2	12	63081	83593	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	42483	49713	169845636	chr11	35329	42532	115253568	+	7243	0.958720	60	11	2	12	63081	84241	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	20931	26894	169845636	chr11	115220827	115226829	115253568	-	6012	0.959410	60	11	2	12	63081	84370	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	44732	49725	169845636	chr11	115198098	115203068	115253568	-	4994	0.963760	60	11	2	12	63081	84507	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	38469	41760	169845636	chr11	115206280	115209378	115253568	-	3299	0.913000	60	11	2	12	63081	84845	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	27265	29462	169845636	chr11	20647	22846	115253568	+	2205	0.974600	60	11	2	12	63081	84885	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	38469	42154	169845636	chr11	31748	35227	115253568	+	3696	0.912070	60	11	2	12	63081	84978	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	27265	29442	169845636	chr11	115218269	115220442	115253568	-	2192	0.965780	60	11	2	12	63081	85194	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_13	233649	238081	124104227	chr11	115148131	115152517	115253568	-	4451	0.946530	60	13	6	1	4451	85357	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_15	101816132	101818120	101842037	chr11	115229304	115231279	115253568	+	1988	0.963780	60	8	4	2	6900	85462	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_5	130986	133754	194900523	chr11	115164631	115167404	115253568	-	2780	0.958270	60	5	7	1	2780	85516	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	50201	52714	169845636	chr11	115195267	115197751	115253568	-	2513	0.956630	60	11	2	12	63081	85533	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_9	9506415	9509152	162726345	chr11	73827	76585	115253568	+	2764	0.955140	60	10	5	2	6366	85550	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_15	101786893	101791784	101842037	chr11	115200400	115205156	115253568	+	4912	0.923860	60	8	4	2	6900	85622	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	33300	35418	169845636	chr11	115212286	115214409	115253568	-	2126	0.957670	60	11	2	12	63081	85633	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_10	146593499	146595833	146617287	chr11	115232589	115234910	115253568	+	2341	0.951730	60	10	8	1	2341	85638	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	33266	37526	169845636	chr11	26678	30790	115253568	+	4270	0.919200	60	11	2	12	63081	85640	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_8	155130934	155134765	164568501	chr11	115181026	115184850	115253568	+	3835	0.956710	60	9	3	3	9639	85658	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_9	2364184	2367743	162726345	chr11	115168254	115171847	115253568	+	3602	0.947530	60	10	5	2	6366	85664	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_8	155137871	155141054	164568501	chr11	115187859	115191003	115253568	+	3190	0.942010	60	9	3	3	9639	85688	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_8	149907105	149909715	164568501	chr11	115151725	115154182	115253568	+	2614	0.899390	60	9	3	3	9639	85705	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_14	71425813	71435490	116415308	chr12	93058194	93067850	110066392	+	9697	0.965140	60	2	5	5	33138	88942	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	50293	57980	169845636	chr12	110018398	110025857	110066392	-	7713	0.938030	60	13	4	7	33625	89387	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_14	71391077	71397361	116415308	chr12	93027065	93033293	110066392	+	6296	0.960290	60	2	5	5	33138	89498	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	58241	66130	169845636	chr12	110010079	110018136	110066392	-	8085	0.939760	60	13	4	7	33625	89666	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	44986	49994	169845636	chr12	110026171	110031161	110066392	-	5016	0.966110	60	13	4	7	33625	89737	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_14	71443986	71451976	116415308	chr12	93076308	93083703	110066392	+	8031	0.884450	60	2	5	5	33138	89942	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_14	71372303	71378229	116415308	chr12	93003535	93009449	110066392	+	5959	0.960900	60	2	5	5	33138	89993	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_9	688	5086	162726345	chr12	276	4548	110066392	+	4510	0.916850	59	8	6	2	8967	90169	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	27265	29462	169845636	chr12	110046110	110048305	110066392	-	2211	0.967440	60	13	4	7	33625	90492	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	38469	42154	169845636	chr12	110033744	110037231	110066392	-	3694	0.914460	60	13	4	7	33625	90614	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_4	127821926	127824623	195332734	chr12	93087525	93090229	110066392	+	2716	0.956190	9	12	8	1	2716	90941	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_14	71452269	71455414	116415308	chr12	93084001	93087152	110066392	+	3155	0.960380	60	2	5	5	33138	90962	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_3	229734210	229738084	229927018	chr12	110016151	110020003	110066392	-	3876	0.956910	60	7	7	1	3876	91026	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	119190020	119194844	169845636	chr12	92847411	92852245	110066392	+	4835	0.956770	24	13	4	7	33625	91052	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_9	7181447	7185793	162726345	chr12	110023521	110027973	110066392	+	4457	0.936060	60	8	6	2	8967	91161	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	33266	35329	169845636	chr12	110040233	110042299	110066392	-	2071	0.957510	60	13	4	7	33625	91248	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	20930	30876	169845636	chr13	5009837	5020008	97567677	+	10235	0.934250	33	14	6	6	29921	94544	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	27265	30856	169845636	chr13	97540219	97543823	97567677	-	3614	0.971220	60	14	6	6	29921	94693	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	38003	42055	169845636	chr13	97529361	97533220	97567677	-	4060	0.920440	31	14	6	6	29921	94954	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	45215	49374	169845636	chr13	97521881	97526026	97567677	-	4179	0.959800	32	14	6	6	29921	95007	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_4	22412	24888	195332734	chr13	4697902	4700372	97567677	+	2476	0.968500	55	10	11	2	4938	95433	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_12	114873256	114876493	126030552	chr13	4717092	4720328	97567677	-	3240	0.963270	13	2	5	8	24824	95465	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_12	114237172	114240633	126030552	chr13	7112357	7115825	97567677	-	3494	0.953060	60	2	5	8	24824	95544	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_12	114237222	114240633	126030552	chr13	6714119	6717537	97567677	+	3444	0.952960	60	2	5	8	24824	95545	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_12	114873254	114876500	126030552	chr13	6774624	6777852	97567677	-	3246	0.959950	47	2	5	8	24824	95575	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_4	22412	24874	195332734	chr13	6755445	6757901	97567677	+	2462	0.964660	28	10	11	2	4938	95610	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_15	94308229	94312613	101842037	chr13	6808959	6813329	97567677	+	4386	0.958050	16	6	9	3	10460	95657	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_16	20171507	20173912	70609125	chr13	6831729	6834134	97567677	+	2406	0.961760	60	2	7	5	12030	95676	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_16	20171507	20173912	70609125	chr13	6819967	6822372	97567677	+	2406	0.961760	60	2	7	5	12030	95677	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_16	20171507	20173912	70609125	chr13	6837610	6840015	97567677	+	2406	0.961760	19	2	7	5	12030	95678	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_16	20171507	20173912	70609125	chr13	6825848	6828253	97567677	+	2406	0.961760	60	2	7	5	12030	95679	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_16	20171507	20173912	70609125	chr13	6814086	6816491	97567677	+	2406	0.961760	60	2	7	5	12030	95680	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	119189951	119194795	169845636	chr13	6837738	6842590	97567677	+	4855	0.957570	60	14	6	6	29921	95694	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_15	101809987	101813253	101842037	chr13	7758218	7761485	97567677	-	3287	0.953150	60	6	9	3	10460	95697	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_12	114234628	114237152	126030552	chr13	7115844	7118157	97567677	-	2535	0.878900	60	2	5	8	24824	95737	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_12	114234628	114237152	126030552	chr13	6711737	6714050	97567677	+	2535	0.878900	4	2	5	8	24824	95738	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	129184317	129187295	169845636	chr13	7043227	7046204	97567677	+	2978	0.960380	31	14	6	6	29921	95746	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_10	105123225	105126152	146617287	chr13	5548670	5551593	97567677	-	2927	0.956950	60	5	8	4	11708	95788	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_10	105123225	105126152	146617287	chr13	5562079	5565002	97567677	-	2927	0.956950	3	5	8	4	11708	95789	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_15	101804145	101806891	101842037	chr13	7764847	7767582	97567677	-	2787	0.935410	60	6	9	3	10460	95792	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_10	105123225	105126152	146617287	chr13	5361023	5363946	97567677	-	2927	0.956270	29	5	8	4	11708	95808	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_10	105123225	105126152	146617287	chr13	5401251	5404174	97567677	-	2927	0.955240	11	5	8	4	11708	95843	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_3	61073723	61076377	229927018	chr13	7619937	7622598	97567677	-	2664	0.957960	20	9	12	1	2664	95889	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_9	12081571	12084561	162726345	chr13	8026237	8029229	97567677	+	2999	0.949320	60	11	10	2	5034	95901	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_9	3544336	3546361	162726345	chr13	7680678	7682701	97567677	-	2035	0.950370	60	11	10	2	5034	95912	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_12	115171548	115174529	126030552	chr13	5201301	5204291	97567677	+	3004	0.947400	9	2	5	8	24824	95920	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_13	122241771	122243749	124104227	chr13	8018946	8020907	97567677	-	1982	0.939960	60	14	13	1	1982	95939	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_12	115062254	115065578	126030552	chr13	5055725	5059042	97567677	+	3326	0.949190	9	2	5	8	24824	95941	lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_9	1629	8111	162726345	chr14	95364817	95371141	95371141	-	6527	0.956030	31	7	3	2	10929	98566	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_9	543	4531	162726345	chr14	63	4423	95371141	+	4402	0.893680	42	7	3	2	10929	99738	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_8	155112023	155116110	164568501	chr14	95198582	95202681	95371141	+	4109	0.951570	60	6	2	6	17817	100755	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_3	66905222	66907619	229927018	chr14	3684414	3686805	95371141	+	2400	0.957080	60	10	5	1	2400	100800	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_8	149903343	149905648	164568501	chr14	95183129	95185445	95371141	+	2328	0.949740	60	6	2	6	17817	100805	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_8	149891021	149894436	164568501	chr14	95172605	95175677	95371141	+	3419	0.863120	60	6	2	6	17817	100823	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_8	149894562	149896940	164568501	chr14	95175805	95178172	95371141	+	2387	0.948050	60	6	2	6	17817	100824	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_8	149883701	149886433	164568501	chr14	95165518	95168253	95371141	+	2738	0.952520	60	6	2	6	17817	100828	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	2424705	2428014	241959550	chr14	95285683	95288987	95371141	-	3313	0.952010	60	7	4	2	6066	100841	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_8	155157509	155160321	164568501	chr14	95242335	95245168	95371141	+	2836	0.948170	53	6	2	6	17817	100848	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_2	2418921	2421669	241959550	chr14	95292037	95294475	95371141	-	2753	0.846350	60	7	4	2	6066	100850	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	37937	49802	169845636	chr15	94799271	94810616	94841031	-	11888	0.920420	60	15	2	5	34123	103825	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	58241	66131	169845636	chr15	94783023	94790911	94841031	-	7918	0.962870	60	15	2	5	34123	103940	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	50293	57980	169845636	chr15	94791173	94798899	94841031	-	7965	0.907340	60	15	2	5	34123	104271	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	27265	29462	169845636	chr15	94818944	94821135	94841031	-	2205	0.970070	60	15	2	5	34123	105176	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	33390	37526	169845636	chr15	94811042	94815028	94841031	-	4147	0.919460	60	15	2	5	34123	105764	upper_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	27265	30980	169845636	chr16	19483	23187	68399911	+	3731	0.964620	23	6	5	35	95242	108567	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_4	195103315	195110770	195332734	chr16	51171	58644	68399911	-	7518	0.953310	31	8	11	2	11737	108790	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_4	195096254	195100372	195332734	chr16	61440	65639	68399911	-	4219	0.944770	31	8	11	2	11737	108840	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	42474	48099	169845636	chr16	34721	40302	68399911	+	5627	0.957880	22	6	5	35	95242	108860	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	50099	53404	169845636	chr16	42490	45816	68399911	+	3336	0.955040	20	6	5	35	95242	109313	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_6	38674	42136	169845636	chr16	30735	33998	68399911	+	3471	0.907810	19	6	5	35	95242	109334	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_8	22447522	22452024	164568501	chr16	37729519	37734018	68399911	+	4505	0.960040	5	8	8	4	11687	109368	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_13	101363801	101366727	124104227	chr16	43219516	43222441	68399911	-	2926	0.961040	60	8	10	3	8774	109471	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_13	101363801	101366727	124104227	chr16	43211060	43213985	68399911	-	2926	0.960700	60	8	10	3	8774	109489	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_13	101363805	101366727	124104227	chr16	43189922	43192843	68399911	-	2922	0.960300	60	8	10	3	8774	109505	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_1	34865378	34868915	255833283	chr16	42859471	42863010	68399911	+	3539	0.957900	22	6	7	9	22042	109517	upper_partner_rank>4;lower_partner_rank>4
1	asm5	walrus_vs_hai_lion	1	walrus	hai_lion	HiC_scaffold_5	126814855	126818063	194900523	chr16	43126180	43129391	68399911	+	3211	0.957330	10	4	9	3	9019	109565	lower_partner_rank>4
